"CPI Date","CPI Month Year","Commodity","CPI Index","CPI Weight","CPI Index Previous Month","CPI Index Previous Quarter","CPI Index Previous Year","Population Group","Provisional/Final","Latest Flag","Base Year","Rep Desc"
"2015/08/31 00:00:00","AUG-2015","A.1.10) Non-Alcoholic Beverages ","121.4","1.37","121.1","120.23","","Rural","Provisional","Old","CPI-2012 = 100","A.1.11) Non-alcoholic beverages"
"2015/08/31 00:00:00","AUG-2015","A.1.10) Non-Alcoholic Beverages ","118.8","1.13","118.3","117.63","114.4","Urban","Final","Latest","CPI-2012 = 100","A.1.11) Non-alcoholic beverages"
"2015/08/31 00:00:00","AUG-2015","A.1.10) Non-Alcoholic Beverages ","118.8","1.13","118.3","117.63","","Urban","Provisional","Old","CPI-2012 = 100","A.1.11) Non-alcoholic beverages"
"2015/08/31 00:00:00","AUG-2015","A.1.10) Non-Alcoholic Beverages ","120.4","1.26","119.9","119.17","115.2","Combined","Final","Latest","CPI-2012 = 100","A.1.11) Non-alcoholic beverages"
"2015/08/31 00:00:00","AUG-2015","A.1.10) Non-Alcoholic Beverages ","120.3","1.26","119.9","119.17","","Combined","Provisional","Old","CPI-2012 = 100","A.1.11) Non-alcoholic beverages"
"2015/08/31 00:00:00","AUG-2015","A.5.5) Personal Care and Effects","112.5","4.25","112.7","112.3","109.4","Rural","Final","Latest","CPI-2012 = 100","A.6.6) Personal Care and Effects"
"2015/08/31 00:00:00","AUG-2015","A.5.5) Personal Care and Effects","112.5","4.25","112.7","112.3","","Rural","Provisional","Old","CPI-2012 = 100","A.6.6) Personal Care and Effects"
"2015/08/31 00:00:00","AUG-2015","A.5.5) Personal Care and Effects","112","3.47","111.7","112.23","110.5","Urban","Final","Latest","CPI-2012 = 100","A.6.6) Personal Care and Effects"
"2015/08/31 00:00:00","AUG-2015","A.5.5) Personal Care and Effects","112","3.47","111.7","112.23","","Urban","Provisional","Old","CPI-2012 = 100","A.6.6) Personal Care and Effects"
"2015/08/31 00:00:00","AUG-2015","A.5.5) Personal Care and Effects","112.3","3.89","112.3","112.27","109.9","Combined","Final","Latest","CPI-2012 = 100","A.6.6) Personal Care and Effects"
"2015/08/31 00:00:00","AUG-2015","A.5.5) Personal Care and Effects","112.3","3.89","112.3","112.27","","Combined","Provisional","Old","CPI-2012 = 100","A.6.6) Personal Care and Effects"
"2015/08/31 00:00:00","AUG-2015","A.5.4) Transport and Communication","113.6","7.6","114.1","113.13","113.2","Rural","Final","Latest","CPI-2012 = 100","A.6.3) Transport and communication"
"2015/08/31 00:00:00","AUG-2015","A.5.4) Transport and Communication","113.7","7.6","114.1","113.13","","Rural","Provisional","Old","CPI-2012 = 100","A.6.3) Transport and communication"
"2015/08/31 00:00:00","AUG-2015","A.5.4) Transport and Communication","109.9","9.73","111.5","110.3","112.5","Urban","Final","Latest","CPI-2012 = 100","A.6.3) Transport and communication"
"2015/08/31 00:00:00","AUG-2015","A.5.4) Transport and Communication","109.9","9.73","111.5","110.3","","Urban","Provisional","Old","CPI-2012 = 100","A.6.3) Transport and communication"
"2015/08/31 00:00:00","AUG-2015","A.5.4) Transport and Communication","111.7","8.59","112.7","111.67","112.8","Combined","Final","Latest","CPI-2012 = 100","A.6.3) Transport and communication"
"2015/08/31 00:00:00","AUG-2015","A.5.4) Transport and Communication","111.7","8.59","112.7","111.67","","Combined","Provisional","Old","CPI-2012 = 100","A.6.3) Transport and communication"
"2015/08/31 00:00:00","AUG-2015","Prepared meals, snacks, sweets etc.","132.5","5.56","131.8","129.9","121.7","Rural","Final","Latest","CPI-2012 = 100","A.1.12) Prepared meals, snacks, sweets etc."
"2015/08/31 00:00:00","AUG-2015","Prepared meals, snacks, sweets etc.","132.4","5.56","131.8","129.9","","Rural","Provisional","Old","CPI-2012 = 100","A.1.12) Prepared meals, snacks, sweets etc."
"2015/08/31 00:00:00","AUG-2015","Prepared meals, snacks, sweets etc.","131.7","5.54","131.1","129.97","124.7","Urban","Final","Latest","CPI-2012 = 100","A.1.12) Prepared meals, snacks, sweets etc."
"2015/08/31 00:00:00","AUG-2015","Prepared meals, snacks, sweets etc.","131.7","5.54","131.1","129.97","","Urban","Provisional","Old","CPI-2012 = 100","A.1.12) Prepared meals, snacks, sweets etc."
"2015/08/31 00:00:00","AUG-2015","Prepared meals, snacks, sweets etc.","132.1","5.55","131.5","129.93","123.1","Combined","Final","Latest","CPI-2012 = 100","A.1.12) Prepared meals, snacks, sweets etc."
"2015/08/31 00:00:00","AUG-2015","Prepared meals, snacks, sweets etc.","132.1","5.55","131.5","129.93","","Combined","Provisional","Old","CPI-2012 = 100","A.1.12) Prepared meals, snacks, sweets etc."
"2015/08/31 00:00:00","AUG-2015","A.1.12) Pan, Tobacco and Intoxicants","130.1","3.26","129.5","126.87","118.8","Rural","Final","Latest","CPI-2012 = 100","A.2) Pan, tobacco and intoxicants"
"2015/08/31 00:00:00","AUG-2015","A.1.12) Pan, Tobacco and Intoxicants","130","3.26","129.5","126.87","","Rural","Provisional","Old","CPI-2012 = 100","A.2) Pan, tobacco and intoxicants"
"2015/08/31 00:00:00","AUG-2015","A.1.12) Pan, Tobacco and Intoxicants","134.2","1.36","133.1","131.17","123","Urban","Final","Latest","CPI-2012 = 100","A.2) Pan, tobacco and intoxicants"
"2015/08/31 00:00:00","AUG-2015","A.1.12) Pan, Tobacco and Intoxicants","134.2","1.36","133.1","131.17","","Urban","Provisional","Old","CPI-2012 = 100","A.2) Pan, tobacco and intoxicants"
"2015/08/31 00:00:00","AUG-2015","A.1.12) Pan, Tobacco and Intoxicants","131.2","2.38","130.5","128","119.9","Combined","Final","Latest","CPI-2012 = 100","A.2) Pan, tobacco and intoxicants"
"2015/08/31 00:00:00","AUG-2015","A.1.12) Pan, Tobacco and Intoxicants","131.1","2.38","130.5","128","","Combined","Provisional","Old","CPI-2012 = 100","A.2) Pan, tobacco and intoxicants"
"2015/09/30 00:00:00","SEP-2015","Egg","120.7","0.49","121.3","118.87","117.8","Rural","Final","Latest","CPI-2012 = 100","A.1.3) Egg"
"2015/09/30 00:00:00","SEP-2015","Egg","120.6","0.49","121.3","118.87","","Rural","Provisional","Old","CPI-2012 = 100","A.1.3) Egg"
"2015/09/30 00:00:00","SEP-2015","Egg","115.6","0.36","118.1","114.07","116.4","Urban","Final","Latest","CPI-2012 = 100","A.1.3) Egg"
"2015/09/30 00:00:00","SEP-2015","Egg","115.6","0.36","118.1","114.07","","Urban","Provisional","Old","CPI-2012 = 100","A.1.3) Egg"
"2015/09/30 00:00:00","SEP-2015","Egg","118.7","0.43","120.1","117","117.3","Combined","Final","Latest","CPI-2012 = 100","A.1.3) Egg"
"2015/09/30 00:00:00","SEP-2015","Egg","118.7","0.43","120.1","117","","Combined","Provisional","Old","CPI-2012 = 100","A.1.3) Egg"
"2015/09/30 00:00:00","SEP-2015","Health","121.4","6.83","121.1","119.47","114.5","Rural","Final","Latest","CPI-2012 = 100","A.6.2) Health"
"2015/09/30 00:00:00","SEP-2015","Health","121.6","6.83","121.1","119.47","","Rural","Provisional","Old","CPI-2012 = 100","A.6.2) Health"
"2015/09/30 00:00:00","SEP-2015","Health","117.1","4.81","116.6","114.97","112.3","Urban","Final","Latest","CPI-2012 = 100","A.6.2) Health"
"2015/09/30 00:00:00","SEP-2015","Health","117.2","4.81","116.6","114.97","","Urban","Provisional","Old","CPI-2012 = 100","A.6.2) Health"
"2015/09/30 00:00:00","SEP-2015","Health","119.8","5.89","119.4","117.77","113.7","Combined","Final","Latest","CPI-2012 = 100","A.6.2) Health"
"2015/09/30 00:00:00","SEP-2015","Health","119.9","5.89","119.4","117.77","","Combined","Provisional","Old","CPI-2012 = 100","A.6.2) Health"
"2015/09/30 00:00:00","SEP-2015","Spices","125.4","3.11","124","121.17","114.9","Rural","Final","Latest","CPI-2012 = 100","A.1.10) Spices"
"2015/09/30 00:00:00","SEP-2015","Spices","125.5","3.11","124","121.17","","Rural","Provisional","Old","CPI-2012 = 100","A.1.10) Spices"
"2015/09/30 00:00:00","SEP-2015","Spices","134.4","1.79","132.8","129","122.9","Urban","Final","Latest","CPI-2012 = 100","A.1.10) Spices"
"2015/09/30 00:00:00","SEP-2015","Spices","134.4","1.79","132.8","129","","Urban","Provisional","Old","CPI-2012 = 100","A.1.10) Spices"
"2015/09/30 00:00:00","SEP-2015","Spices","128.4","2.5","126.9","123.77","117.6","Combined","Final","Latest","CPI-2012 = 100","A.1.10) Spices"
"2015/09/30 00:00:00","SEP-2015","Spices","128.5","2.5","126.9","123.77","","Combined","Provisional","Old","CPI-2012 = 100","A.1.10) Spices"
"2015/09/30 00:00:00","SEP-2015","Clothing","130.4","6.32","129.5","127.37","121.7","Rural","Final","Latest","CPI-2012 = 100","A.3.1) Clothing"
"2015/09/30 00:00:00","SEP-2015","Clothing","130.5","6.32","129.5","127.37","","Rural","Provisional","Old","CPI-2012 = 100","A.3.1) Clothing"
"2015/09/30 00:00:00","SEP-2015","Clothing","124","4.72","123.7","122.57","119.2","Urban","Final","Latest","CPI-2012 = 100","A.3.1) Clothing"
"2015/09/30 00:00:00","SEP-2015","Clothing","124","4.72","123.7","122.57","","Urban","Provisional","Old","CPI-2012 = 100","A.3.1) Clothing"
"2015/09/30 00:00:00","SEP-2015","Clothing","127.9","5.58","127.2","125.5","120.7","Combined","Final","Latest","CPI-2012 = 100","A.3.1) Clothing"
"2015/09/30 00:00:00","SEP-2015","Clothing","127.9","5.58","127.2","125.5","","Combined","Provisional","Old","CPI-2012 = 100","A.3.1) Clothing"
"2015/09/30 00:00:00","SEP-2015","Education","124.5","3.46","123.7","120.8","116.6","Rural","Final","Latest","CPI-2012 = 100","A.6.5) Education"
"2015/09/30 00:00:00","SEP-2015","Education","124.6","3.46","123.7","120.8","","Rural","Provisional","Old","CPI-2012 = 100","A.6.5) Education"
"2015/09/30 00:00:00","SEP-2015","Education","126.5","5.62","126.2","122.5","120","Urban","Final","Latest","CPI-2012 = 100","A.6.5) Education"
"2015/09/30 00:00:00","SEP-2015","Education","126.5","5.62","126.2","122.5","","Urban","Provisional","Old","CPI-2012 = 100","A.6.5) Education"
"2015/09/30 00:00:00","SEP-2015","Education","125.7","4.46","125.2","121.83","118.6","Combined","Final","Latest","CPI-2012 = 100","A.6.5) Education"
"2015/09/30 00:00:00","SEP-2015","Education","125.7","4.46","125.2","121.83","","Combined","Provisional","Old","CPI-2012 = 100","A.6.5) Education"
"2015/09/30 00:00:00","SEP-2015","A.3) Housing","","","","","","Rural","Final","Latest","CPI-2012 = 100","A.4) Housing"
"2015/09/30 00:00:00","SEP-2015","A.3) Housing","","","","","","Rural","Provisional","Old","CPI-2012 = 100","A.4) Housing"
"2015/09/30 00:00:00","SEP-2015","A.3) Housing","121.6","21.67","120.9","119.27","116.1","Urban","Final","Latest","CPI-2012 = 100","A.4) Housing"
"2015/09/30 00:00:00","SEP-2015","A.3) Housing","121.6","21.67","120.9","119.27","","Urban","Provisional","Old","CPI-2012 = 100","A.4) Housing"
"2015/09/30 00:00:00","SEP-2015","A.3) Housing","121.6","10.07","120.9","119.27","116.1","Combined","Final","Latest","CPI-2012 = 100","A.4) Housing"
"2015/09/30 00:00:00","SEP-2015","A.3) Housing","121.6","10.07","120.9","119.27","","Combined","Provisional","Old","CPI-2012 = 100","A.4) Housing"
"2015/09/30 00:00:00","SEP-2015","Meat and fish","131.1","4.38","131.5","127.67","122.4","Rural","Final","Latest","CPI-2012 = 100","A.1.2) Meat and fish"
"2015/09/30 00:00:00","SEP-2015","Meat and fish","131.2","4.38","131.5","127.67","","Rural","Provisional","Old","CPI-2012 = 100","A.1.2) Meat and fish"
"2015/09/30 00:00:00","SEP-2015","Meat and fish","129","2.73","131.7","130.77","125.4","Urban","Final","Latest","CPI-2012 = 100","A.1.2) Meat and fish"
"2015/09/30 00:00:00","SEP-2015","Meat and fish","129","2.73","131.7","130.77","","Urban","Provisional","Old","CPI-2012 = 100","A.1.2) Meat and fish"
"2015/09/30 00:00:00","SEP-2015","Meat and fish","130.4","3.61","131.6","128.73","123.5","Combined","Final","Latest","CPI-2012 = 100","A.1.2) Meat and fish"
"2015/09/30 00:00:00","SEP-2015","Meat and fish","130.4","3.61","131.6","128.73","","Combined","Provisional","Old","CPI-2012 = 100","A.1.2) Meat and fish"
"2015/09/30 00:00:00","SEP-2015","A.1.8) Fruits ","132.3","2.88","134.4","133.83","129.8","Rural","Final","Latest","CPI-2012 = 100","A.1.6) Fruits"
"2015/09/30 00:00:00","SEP-2015","A.1.8) Fruits ","132.5","2.88","134.4","133.83","","Rural","Provisional","Old","CPI-2012 = 100","A.1.6) Fruits"
"2015/09/30 00:00:00","SEP-2015","A.1.8) Fruits ","124","2.9","130.1","131.23","124.5","Urban","Final","Latest","CPI-2012 = 100","A.1.6) Fruits"
"2015/09/30 00:00:00","SEP-2015","A.1.8) Fruits ","124","2.9","130.1","131.23","","Urban","Provisional","Old","CPI-2012 = 100","A.1.6) Fruits"
"2015/09/30 00:00:00","SEP-2015","A.1.8) Fruits ","128.4","2.89","132.4","132.63","127.3","Combined","Final","Latest","CPI-2012 = 100","A.1.6) Fruits"
"2015/09/30 00:00:00","SEP-2015","A.1.8) Fruits ","128.5","2.89","132.4","132.63","","Combined","Provisional","Old","CPI-2012 = 100","A.1.6) Fruits"
"2015/09/30 00:00:00","SEP-2015","A.4.2) Footwear","126.8","1.04","126.3","124.17","119.2","Rural","Final","Latest","CPI-2012 = 100","A.3.2) Footwear"
"2015/09/30 00:00:00","SEP-2015","A.4.2) Footwear","126.9","1.04","126.3","124.17","","Rural","Provisional","Old","CPI-2012 = 100","A.3.2) Footwear"
"2015/09/30 00:00:00","SEP-2015","A.4.2) Footwear","118.6","0.85","118.2","117.4","114.5","Urban","Final","Latest","CPI-2012 = 100","A.3.2) Footwear"
"2015/09/30 00:00:00","SEP-2015","A.4.2) Footwear","118.6","0.85","118.2","117.4","","Urban","Provisional","Old","CPI-2012 = 100","A.3.2) Footwear"
"2015/09/30 00:00:00","SEP-2015","A.4.2) Footwear","123.4","0.95","122.9","121.37","117.2","Combined","Final","Latest","CPI-2012 = 100","A.3.2) Footwear"
"2015/09/30 00:00:00","SEP-2015","A.4.2) Footwear","123.5","0.95","122.9","121.37","","Combined","Provisional","Old","CPI-2012 = 100","A.3.2) Footwear"
"2015/09/30 00:00:00","SEP-2015","A) General Index","127","100","126.1","122.67","120.9","Rural","Final","Latest","CPI-2012 = 100","A) General Index"
"2015/09/30 00:00:00","SEP-2015","A) General Index","127","100","126.1","122.67","","Rural","Provisional","Old","CPI-2012 = 100","A) General Index"
"2015/09/30 00:00:00","SEP-2015","A) General Index","123.5","100","123.2","120.7","119.2","Urban","Final","Latest","CPI-2012 = 100","A) General Index"
"2015/09/30 00:00:00","SEP-2015","A) General Index","123.5","100","123.2","120.7","","Urban","Provisional","Old","CPI-2012 = 100","A) General Index"
"2015/09/30 00:00:00","SEP-2015","A) General Index","125.4","100","124.8","121.77","120.1","Combined","Final","Latest","CPI-2012 = 100","A) General Index"
"2015/09/30 00:00:00","SEP-2015","A) General Index","125.4","100","124.8","121.77","","Combined","Provisional","Old","CPI-2012 = 100","A) General Index"
"2015/09/30 00:00:00","SEP-2015","A.1.7) Vegetables","158.9","7.46","153.6","130.4","158.8","Rural","Final","Latest","CPI-2012 = 100","A.1.7) Vegetables"
"2015/09/30 00:00:00","SEP-2015","A.1.7) Vegetables","158.8","7.46","153.6","130.4","","Rural","Provisional","Old","CPI-2012 = 100","A.1.7) Vegetables"
"2015/09/30 00:00:00","SEP-2015","A.1.7) Vegetables","168.5","4.41","165.5","137.7","168.6","Urban","Final","Latest","CPI-2012 = 100","A.1.7) Vegetables"
"2015/09/30 00:00:00","SEP-2015","A.1.7) Vegetables","168.5","4.41","165.5","137.7","","Urban","Provisional","Old","CPI-2012 = 100","A.1.7) Vegetables"
"2015/09/30 00:00:00","SEP-2015","A.1.7) Vegetables","162.2","6.04","157.6","132.87","162.1","Combined","Final","Latest","CPI-2012 = 100","A.1.7) Vegetables"
"2015/09/30 00:00:00","SEP-2015","A.1.7) Vegetables","162.1","6.04","157.6","132.87","","Combined","Provisional","Old","CPI-2012 = 100","A.1.7) Vegetables"
"2015/09/30 00:00:00","SEP-2015","A.5) Miscellaneous","118.8","27.26","118.2","116.93","113.7","Rural","Final","Latest","CPI-2012 = 100","A.6) Miscellaneous"
"2015/09/30 00:00:00","SEP-2015","A.5) Miscellaneous","118.8","27.26","118.2","116.93","","Rural","Provisional","Old","CPI-2012 = 100","A.6) Miscellaneous"
"2015/09/30 00:00:00","SEP-2015","A.5) Miscellaneous","116.2","29.53","116.2","115.13","113.6","Urban","Final","Latest","CPI-2012 = 100","A.6) Miscellaneous"
"2015/09/30 00:00:00","SEP-2015","A.5) Miscellaneous","116.2","29.53","116.2","115.13","","Urban","Provisional","Old","CPI-2012 = 100","A.6) Miscellaneous"
"2015/09/30 00:00:00","SEP-2015","A.5) Miscellaneous","117.5","28.32","117.2","116.07","113.7","Combined","Final","Latest","CPI-2012 = 100","A.6) Miscellaneous"
"2015/09/30 00:00:00","SEP-2015","A.5) Miscellaneous","117.5","28.32","117.2","116.07","","Combined","Provisional","Old","CPI-2012 = 100","A.6) Miscellaneous"
"2015/09/30 00:00:00","SEP-2015","Food and beverages","131","54.18","129.8","124.87","125.3","Rural","Final","Latest","CPI-2012 = 100","A.1) Food and beverages"
"2015/09/30 00:00:00","SEP-2015","Food and beverages","131","54.18","129.8","124.87","","Rural","Provisional","Old","CPI-2012 = 100","A.1) Food and beverages"
"2015/09/30 00:00:00","SEP-2015","Food and beverages","131.5","36.29","131.1","126.4","126.7","Urban","Final","Latest","CPI-2012 = 100","A.1) Food and beverages"
"2015/09/30 00:00:00","SEP-2015","Food and beverages","131.5","36.29","131.1","126.4","","Urban","Provisional","Old","CPI-2012 = 100","A.1) Food and beverages"
"2015/09/30 00:00:00","SEP-2015","Food and beverages","131.2","45.86","130.3","125.43","125.8","Combined","Final","Latest","CPI-2012 = 100","A.1) Food and beverages"
"2015/09/30 00:00:00","SEP-2015","Food and beverages","131.2","45.86","130.3","125.43","","Combined","Provisional","Old","CPI-2012 = 100","A.1) Food and beverages"
"2015/09/30 00:00:00","SEP-2015","A.1.3) Oils and Fats","114.7","4.21","114","112.83","110.4","Rural","Final","Latest","CPI-2012 = 100","A.1.5) Oils and fats"
"2015/09/30 00:00:00","SEP-2015","A.1.3) Oils and Fats","114.6","4.21","114","112.83","","Rural","Provisional","Old","CPI-2012 = 100","A.1.5) Oils and fats"
"2015/09/30 00:00:00","SEP-2015","A.1.3) Oils and Fats","107","2.81","106.8","105.23","103.5","Urban","Final","Latest","CPI-2012 = 100","A.1.5) Oils and fats"
"2015/09/30 00:00:00","SEP-2015","A.1.3) Oils and Fats","107","2.81","106.8","105.23","","Urban","Provisional","Old","CPI-2012 = 100","A.1.5) Oils and fats"
"2015/09/30 00:00:00","SEP-2015","A.1.3) Oils and Fats","111.9","3.56","111.4","110.03","107.9","Combined","Final","Latest","CPI-2012 = 100","A.1.5) Oils and fats"
"2015/09/30 00:00:00","SEP-2015","A.1.3) Oils and Fats","111.8","3.56","111.4","110.03","","Combined","Provisional","Old","CPI-2012 = 100","A.1.5) Oils and fats"
"2015/09/30 00:00:00","SEP-2015","A.2) Fuel and Light ","123.7","7.94","123.8","121.9","115.8","Rural","Final","Latest","CPI-2012 = 100","A.5) Fuel and light"
"2015/09/30 00:00:00","SEP-2015","A.2) Fuel and Light ","123.7","7.94","123.8","121.9","","Rural","Provisional","Old","CPI-2012 = 100","A.5) Fuel and light"
"2015/09/30 00:00:00","SEP-2015","A.2) Fuel and Light ","115.1","5.58","115.3","114.9","111.8","Urban","Final","Latest","CPI-2012 = 100","A.5) Fuel and light"
"2015/09/30 00:00:00","SEP-2015","A.2) Fuel and Light ","115.2","5.58","115.3","114.9","","Urban","Provisional","Old","CPI-2012 = 100","A.5) Fuel and light"
"2015/09/30 00:00:00","SEP-2015","A.2) Fuel and Light ","120.4","6.84","120.6","119.23","114.3","Combined","Final","Latest","CPI-2012 = 100","A.5) Fuel and light"
"2015/09/30 00:00:00","SEP-2015","A.2) Fuel and Light ","120.5","6.84","120.6","119.23","","Combined","Provisional","Old","CPI-2012 = 100","A.5) Fuel and light"
"2015/09/30 00:00:00","SEP-2015","Clothing and footwear","129.9","7.36","129","126.93","121.3","Rural","Final","Latest","CPI-2012 = 100","A.3) Clothing and footwear"
"2015/09/30 00:00:00","SEP-2015","Clothing and footwear","130","7.36","129","126.93","","Rural","Provisional","Old","CPI-2012 = 100","A.3) Clothing and footwear"
"2015/09/30 00:00:00","SEP-2015","Clothing and footwear","123.2","5.57","122.9","121.73","118.4","Urban","Final","Latest","CPI-2012 = 100","A.3) Clothing and footwear"
"2015/09/30 00:00:00","SEP-2015","Clothing and footwear","123.2","5.57","122.9","121.73","","Urban","Provisional","Old","CPI-2012 = 100","A.3) Clothing and footwear"
"2015/09/30 00:00:00","SEP-2015","Clothing and footwear","127.2","6.53","126.6","124.83","120.1","Combined","Final","Latest","CPI-2012 = 100","A.3) Clothing and footwear"
"2015/09/30 00:00:00","SEP-2015","Clothing and footwear","127.3","6.53","126.6","124.83","","Combined","Provisional","Old","CPI-2012 = 100","A.3) Clothing and footwear"
"2015/09/30 00:00:00","SEP-2015","Sugar and confectionery","92.5","1.7","93.1","97.23","104.7","Rural","Final","Latest","CPI-2012 = 100","A.1.9) Sugar and confectionery"
"2015/09/30 00:00:00","SEP-2015","Sugar and confectionery","92.5","1.7","93.1","97.23","","Rural","Provisional","Old","CPI-2012 = 100","A.1.9) Sugar and confectionery"
"2015/09/30 00:00:00","SEP-2015","Sugar and confectionery","86.3","0.97","85.3","90.73","101.9","Urban","Final","Latest","CPI-2012 = 100","A.1.9) Sugar and confectionery"
"2015/09/30 00:00:00","SEP-2015","Sugar and confectionery","86.3","0.97","85.3","90.73","","Urban","Provisional","Old","CPI-2012 = 100","A.1.9) Sugar and confectionery"
"2015/09/30 00:00:00","SEP-2015","Sugar and confectionery","90.4","1.36","90.5","95.03","103.8","Combined","Final","Latest","CPI-2012 = 100","A.1.9) Sugar and confectionery"
"2015/09/30 00:00:00","SEP-2015","Sugar and confectionery","90.4","1.36","90.5","95.03","","Combined","Provisional","Old","CPI-2012 = 100","A.1.9) Sugar and confectionery"
"2015/09/30 00:00:00","SEP-2015","A.1.5) Milk and Products ","129.2","7.72","128.8","127.73","122.7","Rural","Final","Latest","CPI-2012 = 100","A.1.4) Milk and products"
"2015/09/30 00:00:00","SEP-2015","A.1.5) Milk and Products ","129.2","7.72","128.8","127.73","","Rural","Provisional","Old","CPI-2012 = 100","A.1.4) Milk and products"
"2015/09/30 00:00:00","SEP-2015","A.1.5) Milk and Products ","128.3","5.33","128","126.73","122.7","Urban","Final","Latest","CPI-2012 = 100","A.1.4) Milk and products"
"2015/09/30 00:00:00","SEP-2015","A.1.5) Milk and Products ","128.3","5.33","128","126.73","","Urban","Provisional","Old","CPI-2012 = 100","A.1.4) Milk and products"
"2015/09/30 00:00:00","SEP-2015","A.1.5) Milk and Products ","128.9","6.61","128.5","127.37","122.7","Combined","Final","Latest","CPI-2012 = 100","A.1.4) Milk and products"
"2015/09/30 00:00:00","SEP-2015","A.1.5) Milk and Products ","128.9","6.61","128.5","127.37","","Combined","Provisional","Old","CPI-2012 = 100","A.1.4) Milk and products"
"2015/09/30 00:00:00","SEP-2015","A.1.1) Cereals and Products","125.1","12.35","124.7","123.63","122.3","Rural","Final","Latest","CPI-2012 = 100","A.1.1) Cereals and products"
"2015/09/30 00:00:00","SEP-2015","A.1.1) Cereals and Products","125.1","12.35","124.7","123.63","","Rural","Provisional","Old","CPI-2012 = 100","A.1.1) Cereals and products"
"2015/09/30 00:00:00","SEP-2015","A.1.1) Cereals and Products","123.4","6.59","123.1","123.73","124.2","Urban","Final","Latest","CPI-2012 = 100","A.1.1) Cereals and products"
"2015/09/30 00:00:00","SEP-2015","A.1.1) Cereals and Products","123.4","6.59","123.1","123.73","","Urban","Provisional","Old","CPI-2012 = 100","A.1.1) Cereals and products"
"2015/09/30 00:00:00","SEP-2015","A.1.1) Cereals and Products","124.6","9.67","124.2","123.67","122.9","Combined","Final","Latest","CPI-2012 = 100","A.1.1) Cereals and products"
"2015/09/30 00:00:00","SEP-2015","A.1.1) Cereals and Products","124.6","9.67","124.2","123.67","","Combined","Provisional","Old","CPI-2012 = 100","A.1.1) Cereals and products"
"2015/09/30 00:00:00","SEP-2015","A.1.2) Pulses and Products ","142.1","2.95","137.9","125.9","115","Rural","Final","Latest","CPI-2012 = 100","A.1.8) Pulses and products"
"2015/09/30 00:00:00","SEP-2015","A.1.2) Pulses and Products ","142.2","2.95","137.9","125.9","","Rural","Provisional","Old","CPI-2012 = 100","A.1.8) Pulses and products"
"2015/09/30 00:00:00","SEP-2015","A.1.2) Pulses and Products ","165.4","1.73","156","140.67","116.9","Urban","Final","Latest","CPI-2012 = 100","A.1.8) Pulses and products"
"2015/09/30 00:00:00","SEP-2015","A.1.2) Pulses and Products ","165.4","1.73","156","140.67","","Urban","Provisional","Old","CPI-2012 = 100","A.1.8) Pulses and products"
"2015/09/30 00:00:00","SEP-2015","A.1.2) Pulses and Products ","150","2.38","144","130.9","115.6","Combined","Final","Latest","CPI-2012 = 100","A.1.8) Pulses and products"
"2015/09/30 00:00:00","SEP-2015","A.1.2) Pulses and Products ","150","2.38","144","130.9","","Combined","Provisional","Old","CPI-2012 = 100","A.1.8) Pulses and products"
"2015/09/30 00:00:00","SEP-2015","B) Consumer Food Price Index","131","","129.8","124.37","125.9","Rural","Final","Latest","CPI-2012 = 100","B) Consumer Food Price Index"
"2015/09/30 00:00:00","SEP-2015","B) Consumer Food Price Index","131.8","","131.4","126.1","127.4","Urban","Final","Latest","CPI-2012 = 100","B) Consumer Food Price Index"
"2015/09/30 00:00:00","SEP-2015","B) Consumer Food Price Index","131.3","","130.3","125","126.4","Combined","Final","Latest","CPI-2012 = 100","B) Consumer Food Price Index"
"2015/09/30 00:00:00","SEP-2015","Household goods and services","124.5","3.75","123.7","121.73","116.7","Rural","Final","Latest","CPI-2012 = 100","A.6.1) Household goods and services
"
"2015/09/30 00:00:00","SEP-2015","Household goods and services","124.5","3.75","123.7","121.73","","Rural","Provisional","Old","CPI-2012 = 100","A.6.1) Household goods and services
"
"2015/09/30 00:00:00","SEP-2015","Household goods and services","120.4","3.87","120","118.77","115.5","Urban","Final","Latest","CPI-2012 = 100","A.6.1) Household goods and services
"
"2015/09/30 00:00:00","SEP-2015","Household goods and services","120.4","3.87","120","118.77","","Urban","Provisional","Old","CPI-2012 = 100","A.6.1) Household goods and services
"
"2015/09/30 00:00:00","SEP-2015","Household goods and services","122.6","3.8","122","120.33","116.1","Combined","Final","Latest","CPI-2012 = 100","A.6.1) Household goods and services
"
"2015/09/30 00:00:00","SEP-2015","Household goods and services","122.6","3.8","122","120.33","","Combined","Provisional","Old","CPI-2012 = 100","A.6.1) Household goods and services
"
"2015/09/30 00:00:00","SEP-2015","A.5.3) Recreation and Amusement","119.6","1.37","118.5","116.93","112.6","Rural","Final","Latest","CPI-2012 = 100","A.6.4) Recreation and amusement"
"2015/09/30 00:00:00","SEP-2015","A.5.3) Recreation and Amusement","119.5","1.37","118.5","116.93","","Rural","Provisional","Old","CPI-2012 = 100","A.6.4) Recreation and amusement"
"2015/09/30 00:00:00","SEP-2015","A.5.3) Recreation and Amusement","117.3","2.04","117.2","115.93","113.4","Urban","Final","Latest","CPI-2012 = 100","A.6.4) Recreation and amusement"
"2015/09/30 00:00:00","SEP-2015","A.5.3) Recreation and Amusement","117.3","2.04","117.2","115.93","","Urban","Provisional","Old","CPI-2012 = 100","A.6.4) Recreation and amusement"
